Symbol,Market,Name,Sector,Industry,ListingDate
A50H947,KOSPI,신한H947엘지디스풋,,,
A50H951,KOSPI,신한H951삼성전자콜,,,
A50H952,KOSPI,신한H952삼성전자콜,,,
A50H953,KOSPI,신한H953삼성전자콜,,,
A50H954,KOSPI,신한H954삼성전자콜,,,
A50H955,KOSPI,신한H955삼성전자콜,,,
A50H956,KOSPI,신한H956삼성전자콜,,,
A50H957,KOSPI,신한H957삼성전자콜,,,
A50H958,KOSPI,신한H958삼성전자콜,,,
A50H959,KOSPI,신한H959삼성전자풋,,,
A50H960,KOSPI,신한H960삼성전자풋,,,
A50H961,KOSPI,신한H961삼성전자풋,,,
A50H962,KOSPI,신한H962삼성전자풋,,,
A50H963,KOSPI,신한H963삼성전자풋,,,
A50H964,KOSPI,신한H964삼성전자풋,,,
A50H965,KOSPI,신한H965삼성전자풋,,,
A50H966,KOSPI,신한H966SK하이닉콜,,,
A50H967,KOSPI,신한H967SK하이닉콜,,,
A50H968,KOSPI,신한H968SK하이닉콜,,,
A50H969,KOSPI,신한H969SK하이닉콜,,,
A50H970,KOSPI,신한H970SK하이닉콜,,,
A50H971,KOSPI,신한H971SK하이닉콜,,,
A50H972,KOSPI,신한H972SK하이닉콜,,,
A50H973,KOSPI,신한H973SK하이닉콜,,,
A50H974,KOSPI,신한H974SK하이닉풋,,,
A50H975,KOSPI,신한H975SK하이닉풋,,,
A50H976,KOSPI,신한H976SK하이닉풋,,,
A50H977,KOSPI,신한H977SK하이닉풋,,,
A50H978,KOSPI,신한H978네이버콜,,,
A50H979,KOSPI,신한H979네이버콜,,,
A50H980,KOSPI,신한H980네이버콜,,,
A50H981,KOSPI,신한H981네이버콜,,,
A50H982,KOSPI,신한H982네이버콜,,,
A50H983,KOSPI,신한H983네이버풋,,,
A50H984,KOSPI,신한H984네이버풋,,,
A50H985,KOSPI,신한H985네이버풋,,,
A50H986,KOSPI,신한H986삼성SDI콜,,,
A50H987,KOSPI,신한H987삼성SDI콜,,,
A50H988,KOSPI,신한H988삼성SDI콜,,,
A50H989,KOSPI,신한H989삼성SDI콜,,,
A50H990,KOSPI,신한H990삼성SDI콜,,,
A50H991,KOSPI,신한H991삼성SDI콜,,,
A50H992,KOSPI,신한H992삼성SDI콜,,,
A50H993,KOSPI,신한H993삼성SDI콜,,,
A50H994,KOSPI,신한H994삼성SDI콜,,,
A50H995,KOSPI,신한H995삼성SDI풋,,,
A50H996,KOSPI,신한H996삼성SDI풋,,,
A50H997,KOSPI,신한H997카카오콜,,,
A50H998,KOSPI,신한H998카카오콜,,,
A50H999,KOSPI,신한H999카카오콜,,,
A50HA00,KOSPI,신한HA00카카오콜,,,
A50HA01,KOSPI,신한HA01카카오콜,,,
A50HA02,KOSPI,신한HA02카카오풋,,,
A50HA03,KOSPI,신한HA03LG에너지콜,,,
A50HA04,KOSPI,신한HA04LG에너지콜,,,
A50HA05,KOSPI,신한HA05LG에너지풋,,,
A50HA06,KOSPI,신한HA06현대차콜,,,
A50HA07,KOSPI,신한HA07현대차콜,,,
A50HA08,KOSPI,신한HA08LG화학콜,,,
A50HA09,KOSPI,신한HA09LG화학콜,,,
A50HA10,KOSPI,신한HA10LG화학풋,,,
A50HA11,KOSPI,신한HA11기아콜,,,
A50HA12,KOSPI,신한HA12기아콜,,,
A50HA13,KOSPI,신한HA13기아풋,,,
A50HA14,KOSPI,신한HA14엘지전자콜,,,
A50HA15,KOSPI,신한HA15엘지전자콜,,,
A50HA16,KOSPI,신한HA16엘지전자콜,,,
A50HA17,KOSPI,신한HA17두산에너콜,,,
A50HA18,KOSPI,신한HA18두산에너콜,,,
A50HA19,KOSPI,신한HA19LG이노텍콜,,,
A50HA20,KOSPI,신한HA20LG이노텍콜,,,
A50HA21,KOSPI,신한HA21LG이노텍풋,,,
A50HA22,KOSPI,신한HA22삼성전기콜,,,
A50HA23,KOSPI,신한HA23SK이노콜,,,
A50HA24,KOSPI,신한HA24하이브콜,,,
A50HA25,KOSPI,신한HA25하이브콜,,,
A50HA26,KOSPI,신한HA26하이브풋,,,
A50HA27,KOSPI,신한HA27POSCO홀콜,,,
A50HA28,KOSPI,신한HA28셀트리온콜,,,
A50HA29,KOSPI,신한HA29셀트리온콜,,,
A50HA30,KOSPI,신한HA30셀트리온풋,,,
A50HA31,KOSPI,신한HA31LG생건콜,,,
A50HA32,KOSPI,신한HA32LG생건풋,,,
A50HA33,KOSPI,신한HA33크래프톤콜,,,
A50HA34,KOSPI,신한HA34카카뱅크콜,,,
A50HA35,KOSPI,신한HA35카카뱅크콜,,,
A50HA36,KOSPI,신한HA36카카뱅크풋,,,
A50HA37,KOSPI,신한HA37아모레콜,,,
A50HA38,KOSPI,신한HA38아모레풋,,,
A50HA39,KOSPI,신한HA39NC소프트콜,,,
A50HA40,KOSPI,신한HA40NC소프트콜,,,
A50HA41,KOSPI,신한HA41NC소프트풋,,,
A50HA42,KOSPI,신한HA42모비스콜,,,
A50HA43,KOSPI,신한HA43모비스콜,,,
A50HA44,KOSPI,신한HA44카카페이콜,,,
A50HA45,KOSPI,신한HA45카카페이풋,,,
A50HA46,KOSPI,신한HA46엘지디스콜,,,
A50HA47,KOSPI,신한HA47엘지디스콜,,,
A50HA48,KOSPI,신한HA48엘지디스풋,,,
A50HA49,KOSPI,신한HA49SK아이이콜,,,
A50HA50,KOSPI,신한HA50SK아이이콜,,,
A50HA51,KOSPI,신한HA51카카오콜,,,
A50HA52,KOSPI,신한HA52카카오풋,,,
A50HA53,KOSPI,신한HA53LG에너지콜,,,
A50HA54,KOSPI,신한HA54LG에너지콜,,,
A50HA55,KOSPI,신한HA55LG에너지콜,,,
A50HA56,KOSPI,신한HA56LG에너지풋,,,
A50HA57,KOSPI,신한HA57현대차콜,,,
A50HA58,KOSPI,신한HA58현대차콜,,,
A50HA59,KOSPI,신한HA59LG화학콜,,,
A50HA60,KOSPI,신한HA60LG화학풋,,,
A50HA61,KOSPI,신한HA61기아콜,,,
A50HA62,KOSPI,신한HA62기아콜,,,
A50HA63,KOSPI,신한HA63기아풋,,,
A50HA64,KOSPI,신한HA64엘지전자콜,,,
A50HA65,KOSPI,신한HA65엘지전자콜,,,
A50HA66,KOSPI,신한HA66엘지전자콜,,,
A50HA67,KOSPI,신한HA67두산에너콜,,,
A50HA68,KOSPI,신한HA68두산에너콜,,,
A50HA69,KOSPI,신한HA69두산에너콜,,,
A50HA70,KOSPI,신한HA70LG이노텍콜,,,
A50HA71,KOSPI,신한HA71LG이노텍콜,,,
A50HA72,KOSPI,신한HA72삼성전기콜,,,
A50HA73,KOSPI,신한HA73삼성전기콜,,,
A50HA74,KOSPI,신한HA74SK이노콜,,,
A50HA75,KOSPI,신한HA75하이브콜,,,
A50HA76,KOSPI,신한HA76하이브풋,,,
A50HA77,KOSPI,신한HA77POSCO홀콜,,,
A50HA78,KOSPI,신한HA78셀트리온콜,,,
A50HA79,KOSPI,신한HA79셀트리온콜,,,
A50HA80,KOSPI,신한HA80셀트리온풋,,,
A50HA81,KOSPI,신한HA81LG생건콜,,,
A50HA82,KOSPI,신한HA82LG생건콜,,,
A50HA83,KOSPI,신한HA83크래프톤콜,,,
A50HA84,KOSPI,신한HA84크래프톤콜,,,
A50HA85,KOSPI,신한HA85카카뱅크콜,,,
A50HA86,KOSPI,신한HA86카카뱅크풋,,,
A50HA87,KOSPI,신한HA87아모레콜,,,
A50HA88,KOSPI,신한HA88아모레콜,,,
A50HA89,KOSPI,신한HA89아모레풋,,,
A50HA90,KOSPI,신한HA90NC소프트콜,,,
A50HA91,KOSPI,신한HA91NC소프트풋,,,
A50HA92,KOSPI,신한HA92NC소프트풋,,,
A50HA93,KOSPI,신한HA93모비스콜,,,
A50HA94,KOSPI,신한HA94카카페이콜,,,
A50HA95,KOSPI,신한HA95카카페이콜,,,
A50HA96,KOSPI,신한HA96카카페이풋,,,
A50HA97,KOSPI,신한HA97엘지디스콜,,,
A50HA98,KOSPI,신한HA98엘지디스콜,,,
A50HA99,KOSPI,신한HA99SK아이이콜,,,
A50HB00,KOSPI,신한HB00SK아이이콜,,,
A72501BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종A1),,,
A72502BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종C1),,,
A72502BBC,KOSPI,신한국민참여정책형뉴딜혼합자산2호 A1,,,
A72501BBC,KOSPI,신한국민참여정책형뉴딜혼합자산2호 C1,,,
A404990,KOSPI,신한서부티엔디리츠,부동산 임대 및 공급업,부동산투자,2021-12-10
A72501BA2,KOSPI,신한소재부품장비A1,,,
A72502BA2,KOSPI,신한소재부품장비C1,,,
A293940,KOSPI,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,2018-08-08
A418210,KOSDAQ,신한제10호스팩,금융 지원 서비스업,금융서비스(기업인수목적 회사),2022-07-29
A333050,KOSDAQ,신한제6호스팩,금융 지원 서비스업,기업인수 및 합병,2019-10-31
A366330,KOSDAQ,신한제7호스팩,금융 지원 서비스업,SPAC,2021-02-04
A393360,KOSDAQ,신한제8호스팩,금융 지원 서비스업,SPAC합병,2021-09-27
A405640,KOSDAQ,신한제9호스팩,금융 지원 서비스업,SPAC 합병,2022-04-27
A055550,KOSPI,신한지주,기타 금융업,금융지주회사,2001-09-10
A056700,KOSDAQ,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름,2001-12-13
A187270,KOSDAQ,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",2014-08-08
A004080,KOSPI,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",1991-02-08
A243840,KOSDAQ,신흥에스이씨,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",2017-09-27
A257720,KOSDAQ,실리콘투,상품 종합 도매업,화장품 유통,2021-09-29
A222800,KOSDAQ,심텍,전자부품 제조업,반도체용 인쇄회로기판,2015-08-07
A036710,KOSDAQ,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000-01-04
A160980,KOSDAQ,싸이맥스,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",2015-06-17
A356890,KOSDAQ,싸이버원,소프트웨어 개발 및 공급업,보안관제 및 보안컨설팅 등,2021-03-11
A217330,KOSDAQ,싸이토젠,자연과학 및 공학 연구개발업,CTC 기반 Liquid Biopsy 응용사업 및 플랫폼,2018-11-22
A102280,KOSPI,쌍방울,봉제의복 제조업,,2008-06-10
A003410,KOSPI,쌍용C&E,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),1975-05-03
A010280,KOSDAQ,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",2000-04-14
A003620,KOSPI,쌍용차,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",1975-05-29
A004770,KOSPI,써니전자,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22
A217320,KONEX,썬테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","자기진단형 발전기, 영구자석 회전자 발전기",2015-04-29
A208640,KOSDAQ,썸에이지,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2014-12-29
A222420,KOSDAQ,쎄노텍,기타 비금속 광물제품 제조업,세라믹 비드,2015-08-06
A037760,KOSDAQ,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2000-04-07
A099320,KOSDAQ,쎄트렉아이,"항공기,우주선 및 부품 제조업","인공위성시스템, 위성지상국, 위성부분품 개발 및 제조",2008-06-13
A015540,KOSPI,쎌마테라퓨틱스,기타 사업지원 서비스업,"교육서비스, 의약품개발, 상품권유통",1989-09-02
A049960,KOSDAQ,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,2002-12-13
A403550,KOSPI,쏘카,운송장비 임대업,"카셰어링, 모빌리티 플랫폼 등",2022-08-22
A050890,KOSDAQ,쏠리드,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",2005-07-08
A066790,KOSDAQ,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스,2003-05-30
A222080,KOSDAQ,씨아이에스,특수 목적용 기계 제조업,2차전지 제조설비,2015-09-02
A004920,KOSPI,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30
A236030,KONEX,씨알푸드,"곡물가공품, 전분 및 전분제품 제조업","시리얼, 시리얼바",2017-12-14
A103660,KONEX,씨앗,기타 화학제품 제조업,"잉크리본, 인화지",2015-06-22
A352480,KOSDAQ,씨앤씨인터내셔널,기타 화학제품 제조업,색조 화장품,2021-05-17
A245450,KONEX,씨앤에스링크,통신 및 방송 장비 제조업,"내비게이션, LTE Router, 블랙박스",2016-06-24
A264660,KOSDAQ,씨앤지하이테크,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",2018-01-25
A352700,KOSDAQ,씨앤투스성진,기타 섬유제품 제조업,"에어필터, 산업용 및 보건용 마스크",2021-01-28
A297090,KOSDAQ,씨에스베어링,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링",2019-11-21
A112610,KOSPI,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,2014-11-27
A359090,KOSDAQ,씨엔알리서치,"그외 기타 전문, 과학 및 기술 서비스업",금융 지원 서비스,2020-09-23
A286000,KONEX,씨엔티드림,기타 화학제품 제조업,화장품 제조 및 도소매,2020-12-11
A115530,KOSDAQ,씨엔플러스,전자부품 제조업,커넥터,2011-11-02
A115480,KOSDAQ,씨유메디칼,의료용 기기 제조업,심장제세동기,2011-12-15
A376290,KOSDAQ,씨유테크,전자부품 제조업,"휴대폰, 전장 등 실장부품",2021-10-08
A189330,KOSDAQ,씨이랩,소프트웨어 개발 및 공급업,빅데이터플랫폼,2021-02-24
A096530,KOSDAQ,씨젠,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",2010-09-10
A900120,KOSDAQ,씨케이에이치,기타 금융업,건강보조식품,2010-03-31
A101240,KOSDAQ,씨큐브,기초 화학물질 제조업,진주광택안료,2011-11-08
A060590,KOSDAQ,씨티씨바이오,의약품 제조업,"동물용항병원성제품, 생균효소제",2002-02-21
A260930,KOSDAQ,씨티케이,기타 화학제품 제조업,완제 화장품 (색조 및 기초),2017-12-07
A013990,KOSDAQ,아가방컴퍼니,생활용품 도매업,유아용 의류 및 용품,2002-01-17
A123860,KOSDAQ,아나패스,반도체 제조업,Timing Controller(TCON),2010-11-05
A025980,KOSDAQ,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,1996-01-06
A008700,KOSPI,아남전자,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11
A058220,KOSDAQ,아리온,통신 및 방송 장비 제조업,디지털셋톱박스,2005-08-05
A125210,KOSDAQ,아모그린텍,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29
A002790,KOSPI,아모레G,기타 화학제품 제조업,지주회사,1973-04-30
A00279K,KOSPI,아모레G3우(전환),,,
A002795,KOSPI,아모레G우,,,
A090430,KOSPI,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29
A090435,KOSPI,아모레퍼시픽우,,,
A357580,KOSDAQ,아모센스,전자부품 제조업,무선충전 차폐시트,2021-06-25
A052710,KOSDAQ,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어",2003-08-01
A074430,KOSDAQ,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩,2004-06-04
A092040,KOSDAQ,아미코젠,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,2013-09-12
A083930,KOSDAQ,아바코,특수 목적용 기계 제조업,평판디스플레이제조용장비,2005-10-11
A149950,KOSDAQ,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",2012-11-06
A036010,KOSDAQ,아비코전자,전자부품 제조업,"인덕터, 저항기",2002-07-03
A002030,KOSPI,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03
A183190,KOSPI,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",2013-11-06
A002310,KOSPI,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15
A050860,KOSDAQ,아세아텍,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",2010-01-26
A012170,KOSPI,아센디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20
A136410,KOSDAQ,아셈스,플라스틱제품 제조업,핫멜트 접착 필름,2022-02-07
A246720,KOSDAQ,아스타,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템,2017-03-20
A067390,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,2014-12-24
A0673921C,KOSDAQ,아스트 11WR,,,
A0673921B,KOSDAQ,아스트 9WR,,,
A159010,KOSDAQ,아스플로,일반 목적용 기계 제조업,"강관, 피팅, 밸브류 등",2021-10-07
A127710,KOSDAQ,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,2015-07-31
A267850,KOSPI,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",2018-11-23
A020560,KOSPI,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28
A154030,KOSDAQ,아시아종묘,작물 재배업,종자,2018-02-12
A227610,KOSDAQ,아우딘퓨쳐스,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2017-07-12
A143160,KOSDAQ,아이디스,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",2011-09-26
A054800,KOSDAQ,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,2001-09-27
A332370,KOSDAQ,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",2020-08-24
A122900,KOSPI,아이마켓코리아,상품 종합 도매업,B2B 전자상거래,2010-07-30
A339950,KOSDAQ,아이비김영,일반 교습 학원,"오프라인 학원, 온라인강의",2019-12-24
A099190,KOSDAQ,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",2013-01-30
A289010,KOSDAQ,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,2019-07-11
A214430,KOSDAQ,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",2015-07-30
A040910,KOSDAQ,아이씨디,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",2011-08-05
A368600,KOSDAQ,아이씨에이치,그외 기타 제품 제조업,스마트기기용 필름형 안테나,2022-07-29
A052860,KOSDAQ,아이앤씨,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),2009-10-06
A010780,KOSPI,아이에스동서,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27
A069920,KOSDAQ,아이에스이커머스,무점포 소매업,"해외, 국내상품 소싱 및 판매대행 서비스",2007-12-05
A038880,KOSDAQ,아이에이,전자부품 제조업,"반도체 및 모듈, 제어기",2000-04-27
A307180,KOSDAQ,아이엘사이언스,전구 및 조명장치 제조업,LED용 실리콘렌즈 외,2018-12-21
A101390,KOSDAQ,아이엠,전자부품 제조업,휴대폰카메라모듈 등,2008-07-23
A078860,KOSDAQ,아이오케이,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2006-06-27
A090150,KOSDAQ,아이윈,자동차 신품 부품 제조업,시트히터,2006-10-20
A123010,KOSDAQ,아이윈플러스,전자부품 제조업,이미지센서 패키징,2016-07-20
A031310,KOSDAQ,아이즈비전,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)",1997-07-25
A185490,KOSDAQ,아이진,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",2015-11-16
A059100,KOSDAQ,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,2008-12-16
A149010,KONEX,아이케이세미콘,반도체 제조업,비메모리 반도체,2014-11-14
A262840,KOSDAQ,아이퀘스트,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등",2021-02-05
A175250,KOSDAQ,아이큐어,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인",2018-07-12
A052460,KOSDAQ,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",2005-01-03
